id,text,Diagnostic,Prognostic,Motivational,Community,Engagement,Political Endorsement
5.23027E+14,"Saturday is #NationalNonprofitDay. While recognizing the work of nonprofits across the country, remember that nonprofit employees often receive low wages, work long hours, and suffer from burnout.

As NPEU-IFPTE Local 70 President Kayla Blado writes for In These Times, joining together in union can change this. #1u",1,1,0,1,0,0
8.62851E+14,"""'This is one of the most audacious and bold attempts to reverse the decisions of the 1930s and the way in which American labor law has operated for nearly 90 years,' said William Gould IV, Charles A Beardsley professor of law, emeritus, at Stanford Law School and chairman of the NLRB from 1994 to 1998. 'This would raise havoc with the effective administration of labor law in our country which is designed to be for the benefit of workers and the collective bargaining process.'""",1,0,0,0,0,0
8.95669E+14,"""'I was fired three hours after another union organizer was fired,' Mejias told the Guardian. 'They took me to the back of the food court, in a dimly lit area, and a manager fired me over a third write-up for drinking water. That was their way to get rid of me, for drinking water, because they know I was one of the strongest organizers. They targeted me specifically to create fear for my co-workers of joining the union.'"" 😡

#starbucks #union",1,0,0,0,0,0
1627282124522290,"""I am disgusted, but by no means surprised, to find out that the companies with the biggest financial stake in this pandemic are trying to evade any responsibility to simply do the right thing,""",0,0,0,0,0,0
4.80678E+14,"""a 2011 study by the Project on Government Oversight showed that the U.S. federal government pays almost twice as much for contracted services than if public employees performed the same job, even when accounting for the long-term employee benefits of federal workers.""",1,0,0,0,0,0
9.15656E+14,"""That history may have been buried, but workers’ bodies keep the score. This is all why it’s so incredibly important for us to remember Blair Mountain and to stand in solidarity with struggles like those of the St. Vincent nurses, the Nabisco workers and the Warrior Met Coal Strike."" - Labor Reporter & Organizer, Kim Kelly",0,0,0,0,0,0
1668895843686050,"""'Economists across the political spectrum, they all agree that if the U.S. defaults on their debt, it would have a huge, negative ripple effect all across every aspect of the economy,' said Matt Biggs, the president of the International Federation of Professional and Technical Engineers.

'Not only here in the United States, but across the world.'

Biggs’ union represents workers in Kansas and Missouri, from employees at Boeing and Spirit Aerospace in Wichita to immigration judges and administrative law judges in Kansas City. He outlined a litany of consequences from a default – from layoffs and furloughs within the federal government to longer wait times to see an immigration judge.""",1,0,0,0,0,0
5.20984E+14,"Ultimately, the officials who directed these heavy-handed, repressive, and unlawful actions against citizens who are simply exercising their constitutional right to peacefully protest need to be held to account criminally and civilly for their disregard of their oath requiring them to defend the U.S. constitution.",1,1,0,0,0,0
5.6098E+14,IFPTE thanks Rep. Linda Sánchez for leading an 80 Member sign-on letter urging AG Barr to stop the DOJ’s effort to strip Immigration Judges of their union rights. Big thanks to the American Immigration Lawyers Association as well.,1,1,0,1,0,0
5.78995E+14,"Today marks the 154th year of our Union, the oldest continuous union in North America. 

Today, we are proud to represent the most highly skilled trowel trades craftworkers across the U.S. and Canada.

Learn more about us: 

#1u #SkilledTrade #Solidarity",0,0,0,1,0,0
4.82495E+14,"Recently members of Bricklayers & Allied Craftworkers ADC 1 of IL assisted in the restoration of the “West Monument”. 

Members were in attendance celebrating the structure's rebuilding and declaration as the new, official West Monument by the Marynook Homeowners' Association Board of Directors and community.

The BAC is incredibly proud of all members who give back to their communities. 

#BestHandsInTheBusiness #BuildingCommunity",0,0,0,1,0,0
9.71201E+14,"As part of this year’s National Safety Stand-Down to Prevent Falls in Construction, CPWR, NIOSH National Institute for Occupational Safety and Health, and OSHA are hosting this virtual event on May 7 devoted to educating employers and crew leaders on how rescue planning can save lives. ",1,1,0,0,0,0
1266892691180100,"Join Safety & Health Director, Liliana Calderon, IMTEF Director of Safety, Dave Wysocki, IMTEF's NC and South Regional Safety & Training Directors, Dave Donkin and Dan Flores as we discuss how to stay safe while using mast climbers. Learn the Do's and Not's of working on mast climbers. 

Registration Link:  ",0,0,0,0,1,0
1425256038431110,"Nice brick work done by our BAC Local 4 So Cal apprentices! 

#ItsBetterInAUnion #UnionsForAll #BestHandsInTheBusiness",0,0,0,1,0,0
1460715311290770,"Bricklayers and Allied Craftworkers Local 1, NY distributes over $40,000 annually to students whose family members are members of the local. We are proud of all of the students for their dedication and commitment!

Congratulations to the winners!

First Prize: $10,000 - Amya DaCosta

Second Prize: $5,000 - Anna Buinski
Second Prize: $5,000 - Ava Custode

Third Prize: $2,500 - Leysey Yaguana
Third Prize: $2,500 - Juan Vasquez
Third Prize: $2,500 - Michaelangelo Giuliano

All other participants received a $500 Merit Award.

#masonry #construction #BestHandsInTheBusiness #1U #UnionProud #ItsBetterInAUnion #UnionsForAll",0,0,0,1,0,0
1108932540852210,"Early voting started this week in these states: Colorado, Arkansas, Massachusetts, Texas, and Idaho. Select your state on the map to find your polling place: ",0,0,0,0,1,0
5.62462E+14,"If you haven’t already, today is the last day to make your voice heard at the ballot box. Vote for the issues that directly impact your ability to provide for your family and yourself. Vote for the livelihoods of your fellow union brothers and sisters. Find your polling location: ",0,0,1,0,0,0
1250743939411690,Workers’ rights should be universal & everyone must have equal rights & the opportunity to achieve a better life: ,1,0,0,0,0,0
1903873306772200,Join a union and find out why Americans’ support is at a 17-year high. ,0,0,1,0,0,0
5.46313E+14,"Missed BAC Brother Matt Samford last week? Reruns of his hunt on the Union Sportsmen’s Alliance’s Brotherhood Outdoors will happen on the Sportsman Channel this week: 
Friday, July 23 at 11:30 a.m., Eastern
Saturday, July 24 at 1:30 a.m. 
Sunday, July 25 at 11 a.m.",0,0,0,0,1,0
28197037603216600,Some bittersweet history from BAC Local 5 Ohio.,0,0,0,0,0,0
1465806154116520,"BAC joins industry partners in support of H.R.985, Concrete Masonry Products Research, Education, and Promotion Act of 2015, that would create a check-off fund for industry promotion, marketing and research. Modeled after similar initiatives in the cotton and beef industries, the bill would establish an industry-assessed fund to be overseen by the Commerce Department that would spur job creation, stimulate local economies and regenerate expansion of a significant U.S. industry that was especially hard hit during the last recession, as this graph of the value of shipments of concrete block and brick manufacturing between 1997 and 2012 shows.

A hearing on H.R. 985 was held by the House Energy and Commerce Committee on July 10th – note the insightful exchange between pro-H.R.985 witness Morgan Olgivie, General Manager of Ready Mix USA, and Rep. Jan Schakowsky (D-IL) that begins at 1:12:35.  
",1,1,0,0,0,0
1329577228222430,Apprenticeship is a great strategy for recruiting & retaining top-notch workers:   #ApprenticeshipWorks,1,1,0,0,0,0
1232497581292320,No,0,0,0,0,0,0
1578392126396990,Local 4 So Cal staying safe and representing with their union made masks ✊😷,0,0,0,1,0,0
1464863420867650,"Team BAC participated in the March of Dimes – March for Babies walk on Sunday, April 23 and raised $18,213.00 to help fund the research, programs, support and advocacy needed to improve health of moms and babies across the country.",0,0,0,0,1,0
5.71796E+14,"Congratulations to BAC 2 NY/VT 25-year, 40-year, and 50-year lifetime members who received their service awards during this year’s Syracuse Clambake! 

25-year members:  Mike Alexander, Dave Green

40-year members: Edward Knamm

50 Year Lifetime member: Reinhard Mondorf

Also congratulations to the newly graduated Apprentices who advanced to Journeyworkers: Steven Reilly and Joseph Mattice! 

#UnionStrong #BestHandsInTheBusiness",0,0,0,1,0,0
8.63516E+14,Give our locals a follow on Facebook! Drop your local’s handle below if we missed it. #FollowFriday,0,0,0,0,1,0
1070694074705710,Working people across the country made their voices heard by electing Joe Biden for President of the United States. Now President-elect Biden needs a Congress that he can work with to help enact pro-labor legislation. Sign up to make calls for Georgia Senate Candidates Jon Ossoff and Raphael Warnock tomorrow from 6-8pm. ,0,0,1,0,0,1
